,gamma,,,,,,,,,,,
,Rep1,,,,Rep2,,,,ave_Rep1_Rep2,,,
,transcripts,Mann-Whitney p-value,average phenotype of strongest 3,sgRNAs passing read count filter,transcripts,Mann-Whitney p-value,average phenotype of strongest 3,sgRNAs passing read count filter,transcripts,Mann-Whitney p-value,average phenotype of strongest 3,sgRNAs passing read count filter
DUSP15,P1P2,0.34061825,-0.640535236,5,P1P2,0.658013099,-0.096695425,5,P1P2,0.510641574,-0.318649014,5
DUSP16,P1P2,0.829626211,-0.401270742,5,P1P2,0.230580242,-0.125139467,5,P1P2,0.567480087,-0.352882929,5
DUSP18,P1P2,0.873000232,0.00244498,5,P1P2,0.080803996,0.57559148,5,P1P2,0.257955266,0.239440004,5
DUSP19,P1P2,0.767913397,0.034321802,5,P1P2,0.031899965,-0.552756648,5,P1P2,0.216550135,-0.269274371,5
DUSP2,P1P2,0.386012153,-0.351295241,5,P1P2,0.839224971,-0.677236068,5,P1P2,0.555049389,-0.55592604,5
DUSP21,P1P2,0.753863263,-0.491527968,5,P1P2,0.868159497,-0.033373398,5,P1P2,0.805743285,-0.297609177,5
DUSP22,P1P2,0.271115608,-0.601178188,5,P1P2,0.290301306,-0.41411266,5,P1P2,0.271115608,-0.665521246,5
DUSP23,P1P2,0.767913397,0.031980524,5,P1P2,0.200971057,-0.548717363,5,P1P2,0.438545579,-0.124241002,5
DUSP27,P1P2,0.758537852,-0.246045054,5,P1P2,0.061622731,0.571492904,5,P1P2,0.375986183,0.175376388,5
DUSP3,P1P2,0.019160231,0.875522235,5,P1P2,0.203145159,-0.612279825,5,P1P2,0.399631313,0.174831799,5
DUSP6,P1P2,0.970574173,0.095081155,5,P1P2,0.212012841,-0.341496622,5,P1P2,0.640320917,-0.08075233,5
DUSP7,P1,0.316281481,0.172170003,5,P2,0.041851138,-1.769415833,5,P2,0.051304386,-0.952278743,5
DUSP8,P1P2,0.456930064,-0.252847429,5,P1P2,0.506698596,0.122099141,5,P1P2,0.820052816,-0.048258237,5
DUT,P1P2,0.897271722,0.006346003,5,P1P2,0.000160079,-2.754655089,5,P1P2,0.000490426,-1.605795,5
DYRK1A,ENST00000398960.2,0.328303618,0.199376624,5,ENST00000398960.2,0.346885107,0.304726812,5,ENST00000398960.2,0.255377278,0.290176367,5
DYRK1B,P1P2,0.89240898,0.159496438,5,P1P2,0.166570947,0.452473545,5,P1P2,0.221156898,0.26468922,5
DYRK2,P1P2,0.143404254,-0.910387589,5,P1P2,0.005351834,-1.022267024,5,P1P2,0.005881483,-0.856276948,5
DYRK3,P1P2,0.026877646,-0.529249304,5,P1P2,0.990189414,0.19879526,5,P1P2,0.307456931,-0.277258875,5
DYRK4,P1P2,0.506698596,0.10267622,5,P1P2,0.555049389,0.596765564,5,P1P2,0.580042565,0.374245499,5
EARS2,P1P2,0.287505912,-1.746084196,5,P1P2,0.396199708,-2.300563654,5,P1P2,0.763221283,-1.905897677,5
ECE1,P1P2,0.550935595,-0.279599818,5,P1P2,0.460658241,-0.36404118,5,P1P2,0.198813981,-0.312322769,5
EDA,P1P2,0.178167686,-0.805778018,5,P1P2,0.346885107,-0.171786335,5,P1P2,0.214272828,-0.492156066,5
EEA1,P1P2,0.346885107,-0.418428662,5,P1P2,0.605551062,0.232810746,5,P1P2,0.863323699,-0.045729331,5
EEF2,P1,0.020459831,-1.857168567,5,P1,0.018233455,-0.481144739,5,P1,0.004252024,-1.083025835,5
EEF2K,P1P2,0.456930064,-0.245321628,5,P1P2,0.464403367,-0.412800616,5,P1P2,0.518575381,-0.440156037,5
EFNB2,P1P2,0.410032868,0.268846822,5,P1P2,0.255377278,0.410724214,5,P1P2,0.166570947,0.368167741,5
EFTUD1,P1P2,0.02483045,-0.67505889,5,P1P2,0.000880756,-2.031156277,5,P1P2,0.000398214,-1.270581952,5
EGFR,P1P2,0.141730085,-0.858317627,5,P1P2,0.601264888,0.026354465,5,P1P2,0.382652167,-0.491017036,5
EGLN1,P1P2,0.662466739,-0.373653499,5,P1P2,0.431312529,0.136919906,5,P1P2,0.926522911,-0.051801974,5
EGLN2,P1,0.328303618,-0.351093699,5,P1,0.02255327,-0.653588822,5,P1,0.017346167,-0.397039048,5
EGLN3,P1P2,0.096920963,-0.465986453,5,P1P2,0.955873766,-0.192959406,5,P1P2,0.265797291,-0.237943349,5
EHHADH,P1P2,0.434920374,0.237815845,5,P1P2,0.27650638,-0.354392456,5,P1P2,0.848847705,-0.02537974,5
EIF2AK1,P1P2,0.675898919,0.062921133,5,P1P2,0.684911701,-0.094440472,5,P1P2,0.975476778,0.013478026,5
EIF2AK2,P1P2,0.434920374,0.091371057,5,P1P2,0.772614031,-0.194119675,5,P1P2,0.796239293,0.118052108,5
EIF2AK3,P1P2,0.464403367,0.077672718,5,P1P2,0.950976717,0.186248537,5,P1P2,0.530594418,0.086835846,5
EIF2AK4,P1P2,0.20878331,0.293224768,4,P1P2,0.247750978,2.305182197,5,P1P2,0.198978623,0.2780154,4
ELANE,P1P2,0.09816417,-0.89983631,5,P1P2,0.092073542,-0.683003211,5,P1P2,0.042473639,-0.718353399,5
ELOVL4,P1P2,0.205336338,-0.256074131,5,P1P2,0.014907469,-1.102640413,5,P1P2,0.194550696,-0.506171223,5
ELSPBP1,P1P2,0.133583605,-0.432570294,5,P1P2,0.159161134,0.929797694,5,P1P2,0.475739775,0.303484043,5
EN2,P1P2,0.099420083,0.409267082,5,P1P2,0.017346167,1.124926271,5,P1P2,0.011918657,0.70810151,5
ENO3,P2,0.107226938,-0.732343576,5,P1,0.614164181,0.447490735,5,P2,0.207544645,-0.389392203,5
ENOPH1,P1P2,0.071644221,-1.924802668,5,P1P2,0.635929129,-1.134980745,5,P1P2,0.281969768,-1.479392003,5
ENPEP,P1P2,0.221156898,0.17986829,5,P1P2,0.926522911,-0.142458522,5,P1P2,0.510641574,0.141467493,5
ENPP1,P1P2,0.494966371,0.041746882,5,P1P2,0.281969768,-0.239870763,5,P1P2,0.844033428,-0.099061941,5
ENPP2,P1P2,0.350045881,-0.165936098,5,P1P2,0.542753273,0.129393696,5,P1P2,0.887550281,-0.111873142,5
ENPP3,P1,0.399631313,0.109415561,5,P1,0.27650638,-0.284918088,5,P1,0.653571563,-0.039939354,5
EPHA1,P1P2,0.786765429,-0.396707605,5,P1P2,0.89240898,-0.128158043,5,P1P2,0.829626211,-0.367094326,5
EPHA10,P2,0.228198073,-0.285351799,5,P2,0.135183232,0.398823878,5,P1,0.519604435,0.211255554,4
EPHA2,P1P2,0.170371743,-0.46148121,5,P1P2,0.640320917,-0.503284994,5,P1P2,0.304551988,-0.482383102,5
EPHA3,P1P2,0.834422507,-0.334161949,5,P1P2,0.32225597,0.290252387,5,P1P2,0.763221283,-0.082534543,5
EPHA4,P1P2,0.337512192,0.2418985,5,P1P2,0.726010303,-0.049357074,5,P1P2,0.592733903,0.108431184,5
EPHA5,P1P2,0.941188354,-0.305179644,5,P1P2,0.584258841,0.131849496,5,P1P2,0.990189414,-0.106062636,5
EPHA6,P1P2,0.42414913,0.070823875,5,P1P2,0.749197677,-0.109219194,5,P1P2,0.926522911,0.038740975,5
EPHA7,P1P2,0.456930064,0.462273843,5,P1P2,0.194550696,-0.595685854,5,P1P2,0.744541252,-0.010859928,5
EPHA8,P1P2,0.076621893,-0.888761109,5,P1P2,0.133583605,0.556824837,5,P1P2,0.791498512,-0.267278147,5
EPHB1,P1P2,0.053547282,-0.690672635,5,P1P2,0.05508758,-1.034166661,5,P1P2,0.024437626,-0.783521784,5
EPHB2,P1P2,0.767913397,-0.05512781,5,P1P2,0.820052816,0.147559716,5,P1P2,0.911882391,0.06768187,5
EPHB3,P1P2,0.128872534,-0.320263757,5,P1P2,0.180157527,-0.875340366,5,P1P2,0.133583605,-0.591335801,5
EPHB4,P1P2,0.382652167,0.313201265,5,P1P2,0.491088134,-1.017987856,5,P1P2,0.555049389,-0.356005903,5
EPHB6,P1P2,0.16098978,-0.694196337,5,P1P2,0.176194249,-0.003905288,5,P1P2,0.125804233,-0.184482767,5
EPHX2,P1P2,0.138426841,-0.348574937,5,P1P2,0.011112672,-0.632882852,5,P1P2,0.01677589,-0.456365972,5
EPM2A,P1P2,0.571653079,0.022109207,5,P1P2,0.456930064,-0.090382858,5,P1P2,0.965672679,-0.177672896,5
EPN1,P1P2,0.483380887,-0.217671363,5,P1P2,0.35642205,-0.142166753,5,P1P2,0.287505912,-0.102260124,5
EPOR,P2,0.331354868,0.176697917,5,P1,0.420593677,-0.14045089,5,P1,0.353224868,-0.268664437,5
EPRS,P1P2,0.000160079,-3.347127579,5,P1P2,0.000176625,-2.439234139,5,P1P2,0.000148638,-2.893180859,5
EPS8L1,P2,0.141730085,-0.971408118,5,P2,0.431312529,-0.263923255,5,P2,0.205336338,-0.544800996,5
EPX,P1P2,0.569564689,0.365114591,5,P1P2,0.186226071,0.411555099,5,P1P2,0.245244667,0.550403934,5
ERBB2,P1P2,0.530594418,-0.182358288,5,P1P2,0.456930064,0.306090847,5,P1P2,0.777323024,0.101418328,5
ERBB3,P1P2,0.186226071,-0.297406841,5,P1P2,0.104572418,-0.574401347,5,P1P2,0.08406069,-0.419249412,5
ERBB4,P1P2,0.810506159,-0.21879039,5,P1P2,0.985284584,-0.080359444,5,P1P2,0.995094614,-0.149574917,5
ERN1,P1P2,0.618490885,0.07278921,5,P1P2,0.970574173,0.022094437,5,P1P2,0.763221283,0.198389621,5
ERN2,P1P2,0.067855624,-0.429684699,5,P1P2,0.250275163,-0.181730897,5,P1P2,0.09816417,-0.357832168,5
ERO1LB,P1P2,0.596992463,0.173521719,5,P1P2,0.221156898,-0.467737003,5,P1P2,0.89240898,-0.147107642,5
ESD,P1P2,0.033915932,0.592521379,5,P1P2,0.107226938,-0.573538993,5,P1P2,0.693969564,-0.045324649,5
ESRRG,"ENST00000361395.2,ENST00000366938.2,ENST00000487276.1",0.245244667,-0.310493972,5,"ENST00000359162.2,ENST00000361525.3",0.16098978,0.516421684,5,"ENST00000361395.2,ENST00000366938.2,ENST00000487276.1",0.456930064,-0.148565947,5
ETFDH,P1P2,0.640320917,0.122114544,5,P1P2,0.950976717,0.084092306,5,P1P2,0.689435069,0.115445271,5
ETNK1,P1P2,0.03496412,-0.551362535,5,P1P2,0.468165375,0.181620855,5,P1P2,0.494966371,-0.134817137,5
ETNK2,P1P2,0.689435069,-0.269151532,5,P1P2,0.514600531,-0.153253452,5,P1P2,0.502771682,-0.263483042,5
EXTL2,P1P2,0.653571563,0.074003415,5,P1P2,0.483380887,-0.104233852,5,P1P2,0.753863263,-0.015115218,5
F10,P1P2,0.559178137,0.278689855,5,P1P2,0.008351861,-0.821158107,5,P1P2,0.42414913,-0.319459957,5
F11,P1P2,0.265797291,0.455884259,5,P1P2,0.834422507,0.17609855,5,P1P2,0.396199708,0.271676469,5
F13A1,P1P2,0.950976717,0.181259966,5,P1P2,0.542753273,-0.381401178,5,P1P2,0.902138325,-0.246917428,5
F2,P1P2,0.180157527,-0.477379817,5,P1P2,0.571653079,-0.351618183,5,P1P2,0.281969768,-0.282188791,5
F2R,P1P2,0.140070971,-0.904300558,5,P1P2,0.157348248,-0.295059173,5,P1P2,0.077650507,-0.634577803,5
F3,P2,0.235397488,-1.09894934,5,P1,0.090892628,0.505130699,5,P2,0.188282123,-0.67061158,5
F5,P1P2,0.32527065,0.379796688,5,P1P2,0.820052816,-0.032108585,5,P1P2,0.491088134,0.186084012,5
F7,P1P2,0.684911701,0.283308637,5,P1P2,0.805743285,0.112711956,5,P1P2,0.666932347,0.198010297,5
F9,P1P2,0.791498512,0.064239509,5,P1P2,0.622830857,0.296720808,5,P1P2,0.796239293,0.180480159,5
FAAH,P1P2,0.571653079,-0.233683103,5,P1P2,0.693969564,0.185439784,5,P1P2,0.829626211,0.014305625,5
FABP6,P1P2,0.530594418,-0.125518515,5,P1P2,0.420593677,-0.137993063,5,P1P2,0.417055784,-0.21061267,5
FADS1,P1P2,0.334424395,0.464627305,5,P1P2,0.671409787,-0.650501726,5,P1P2,0.758537852,-0.092937211,5
FADS2,P2,0.196673879,-0.442250801,5,P1,0.036039841,-0.486566784,5,P1,0.119838659,-0.338569687,5
FAH,P1P2,0.571653079,-0.097835991,5,P1P2,0.417055784,-0.29482883,5,P1P2,0.389390093,-0.19148491,5
FARS2,P1P2,0.518575381,0.105792866,5,P1P2,0.025228732,-1.542315722,5,P1P2,0.060772279,-0.693805425,5
FARSA,P1P2,0.135183232,-3.242912531,5,P1P2,0.000705164,-1.435105393,5,P1P2,0.002246331,-2.305493371,5
FARSB,P1P2,0.000168161,-2.667759733,5,P1P2,0.000242197,-4.576477179,5,P1P2,0.000141444,-3.4368746,5
FASTK,P1P2,0.057467151,-0.323313147,5,P1P2,0.739894146,1.506248544,5,P1P2,0.086290258,0.626211654,5
FBP1,P1P2,0.252817253,-0.115281164,5,P1P2,0.0365882,-0.391550942,5,P1P2,0.079741476,-0.238578403,5
FBP2,P1P2,0.17229634,0.039366735,5,P1P2,0.119838659,0.440320046,5,P1P2,0.148517823,0.229844286,5
FCER1A,P1P2,0.712215906,-0.077983686,5,P1P2,0.658013099,-0.222021784,5,P1P2,0.601264888,-0.107971383,5
FCER1G,P1P2,0.022919703,-1.663360296,5,P1P2,0.514600531,-0.41662475,5,P1P2,0.580042565,-1.02652492,5
FCGR1B,P1P2,0.580042565,-0.09601098,5,P1P2,0.203145159,0.568782308,5,P1P2,0.245244667,0.191140743,5
FCGR3A,P1P2,0.946081518,-0.0694607,5,P1P2,0.020127922,0.524579381,5,P1P2,0.16469462,0.328102568,5
FCGR3B,P1P2,0.223486443,-0.457505359,5,P1P2,0.853667627,-0.101641702,5,P1P2,0.649142266,-0.174998389,5
FCRL2,P1P2,0.111308481,0.44996818,5,P1P2,0.438545579,-1.646913084,5,P1P2,0.735256516,-0.62254385,5
FDX1,P1P2,0.389390093,-0.470056572,5,P1P2,0.386012153,-0.025002483,5,P1P2,0.255377278,-0.304147866,5
FDXR,P1P2,0.260551247,-0.329496331,5,P1P2,0.021137993,-0.691193551,5,P1P2,0.040629284,-0.510344941,5
FECH,P1P2,0.011112672,-0.727548683,5,P1P2,0.004252024,-1.95117998,5,P1P2,0.002068879,-1.280488795,5
FER,P1,0.427722098,-0.301095308,5,P2,0.103264868,0.661204739,5,P2,0.362870932,0.172087213,5
FES,P1P2,0.829626211,0.115747784,5,P1P2,0.777323024,-0.091765661,5,P1P2,0.91675949,0.011991061,5
FFAR1,ENST00000246553.2,0.969783581,0.140057633,4,ENST00000246553.2,0.096920963,0.485749083,5,ENST00000246553.2,0.152975893,0.325258577,4
FGA,P1P2,0.125804233,-0.591865557,5,P1P2,0.464403367,0.250283733,5,P1P2,0.829626211,-0.251858728,5
FGB,P1P2,0.271115608,0.33014516,5,P1P2,0.563321738,0.015799348,5,P1P2,0.815276059,0.074491487,5
FGF4,P1P2,0.559178137,0.295964562,5,P1P2,0.627183972,-0.172796232,5,P1P2,0.815276059,-0.076427422,5
FGFR1,P1P2,0.247750978,-1.189893014,5,P1P2,0.622830857,-0.250058905,5,P1P2,0.174237154,-0.604226821,5
FGFR2,P1P2,0.735256516,0.316359392,5,P1P2,0.188282123,0.824491659,5,P1P2,0.671409787,0.535487377,5
FGFR3,P1P2,0.298796932,0.5421248,5,P1P2,0.203145159,0.3322714,5,P1P2,0.343742559,0.4371981,5
FGFR4,P1P2,0.921639724,-2.955493952,5,P1P2,0.712215906,-0.120067662,5,P1P2,0.494966371,-1.515256039,5
FGG,P1P2,0.313321675,0.27062898,5,P1P2,0.985284584,-0.051829966,5,P1P2,0.471944201,0.138885143,5
FGGY,P1P2,0.005558297,-0.857239267,5,P1P2,0.08406069,-0.790328662,5,P1P2,0.020459831,-0.823783965,5
FGR,P1P2,0.563321738,0.235078839,5,P1P2,0.483380887,0.178867677,5,P1P2,0.293114933,0.240288126,5
FLT1,P1P2,0.030931103,-0.803297757,5,P1P2,0.749197677,0.18149113,5,P1P2,0.067855624,-0.428910249,5
FLT3,P1P2,0.735256516,-0.109923627,5,P1P2,0.304551988,-0.272043227,5,P1P2,0.502771682,-0.197964498,5
FLT3LG,P1P2,0.712525503,0.117186137,4,P1P2,0.05961162,0.423859299,4,P1P2,0.149056235,0.306545137,4
FLT4,P1P2,0.526572414,-0.796252685,5,P1P2,0.284728737,0.525827414,5,P1P2,0.98038031,-0.004967051,5
FN3K,P1P2,0.839224971,0.049504159,5,P1P2,1,-0.025028728,5,P1P2,0.950976717,0.033833912,5
FN3KRP,P1P2,0.985284584,-0.068055953,5,P1P2,0.782040211,0.124880808,5,P1P2,0.936297409,0.043033095,5
FNTA,P1P2,0.001788971,-1.165515471,5,P1P2,0.007980949,-1.198427247,5,P1P2,0.001788971,-1.181971359,5
FNTB,P1P2,0.223486443,-0.504040584,5,P1P2,0.800987607,0.066468107,5,P1P2,0.316281481,-0.218786239,5
FOLH1,P1P2,0.815276059,0.101606967,5,P1P2,0.445847853,-0.081146241,5,P1P2,0.824836257,-0.035604085,5
FOLR2,P1P2,0.111308481,0.377775094,5,P1P2,0.89240898,-0.13519351,5,P1P2,0.417055784,0.245437422,5
FOLR3,P2,0.075604415,-1.383644998,5,P2,0.012776054,-0.993137875,5,P2,0.022191941,-1.183948909,5
FPGS,P1P2,0.902138325,0.021794942,5,P1P2,0.559178137,0.104934195,5,P1P2,0.550935595,0.106371944,5
FPR1,P1P2,0.920451724,-0.099954445,4,P1P2,0.990189414,2.510313469,5,P1P2,0.722820387,-0.202666117,4
FRK,P1P2,0.479552027,0.053792751,5,P1P2,0.143404254,-0.461814445,5,P1P2,0.786765429,-0.194803065,5
FSHR,P1P2,0.176194249,-0.763821262,5,P1P2,0.157348248,0.523782607,5,P1P2,0.730628517,-0.094155477,5
FST,P1P2,0.392785956,-0.404830152,5,P1P2,0.689435069,-0.183377044,5,P1P2,0.514600531,-0.273912363,5
FTCD,P1,0.941188354,0.081679135,5,P2,0.230580242,-0.636678509,5,P2,0.550935595,-0.380609499,5
FTH1,P1P2,0.567480087,-0.16105197,5,P1P2,0.295946805,0.203228316,5,P1P2,0.684911701,0.071115772,5
FTL,P1P2,0.350045881,-0.152833631,5,P1P2,0.002982871,1.053052418,5,P1P2,0.03141233,0.411881236,5
FUK,P1P2,0.483380887,-0.175801853,5,P1P2,0.178167686,0.66554168,5,P1P2,0.366122592,0.309127748,5
FXYD2,P2,0.313321675,-0.23036401,5,P2,0.178156809,-0.293852117,4,P2,0.245846538,-0.262108064,4
FYN,P1P2,0.4135355,0.099912433,5,P1P2,0.00577192,0.949824194,5,P1P2,0.03496412,0.562622824,5
G6PC,P1P2,0.122793148,-0.627434602,5,P1P2,0.575840608,-0.072702756,5,P1P2,0.230580242,-0.381266812,5
G6PC2,P1P2,0.293114933,0.342089184,5,P1P2,0.334424395,-0.34032334,5,P1P2,1,-0.160857893,5
G6PC3,P1P2,0.882695803,-0.256660473,5,P1P2,0.546836857,0.383595347,5,P1P2,0.592733903,0.044986586,5
GAA,P1P2,0.858493017,-0.123187125,5,P1P2,0.763221283,0.060618707,5,P1P2,0.965672679,0.007085753,5
GABBR1,P2,0.140070971,-0.252683722,5,P2,0.386012153,-0.586205645,5,P1,0.689435069,-0.391784855,5
GABBR2,P1P2,0.396199708,-1.090743469,5,P1P2,0.772614031,0.932239367,5,P1P2,0.555049389,-0.058844476,5
GABRA1,P1P2,0.20977013,-0.263680695,5,P1P2,0.34061825,-0.296184901,5,P1P2,0.174237154,-0.315585766,5
GABRA2,P1P2,0.588489325,0.074992803,5,P1P2,0.824836257,0.101832581,5,P1P2,0.716803846,0.096380924,5
GABRA3,P1P2,0.844033428,-0.459086764,5,P1P2,0.693969564,-0.011521635,5,P1P2,0.975476778,-0.295287325,5
GABRA4,P1P2,0.777323024,-0.3103131,5,P1P2,0.662466739,0.345118688,5,P1P2,0.970574173,0.116983688,5
GABRA5,P1P2,0.014408471,-4.580824494,5,P1P2,0.232980034,-1.168797732,5,P1P2,0.054312875,-2.908842899,5
GABRA6,P1P2,0.427722098,0.506169594,5,P1P2,0.666932347,0.137907925,5,P1P2,0.31925958,0.295999172,5
GABRB1,P1P2,0.658013099,-0.143060683,5,P1P2,0.090892628,-0.433933311,5,P1P2,0.21884481,-0.250448594,5
GABRB2,P1P2,0.072617977,-0.804432019,5,P1P2,0.058279092,-0.540477663,5,P1P2,0.043742153,-0.627976811,5
GABRB3,P1P2,0.198978623,0.264624544,4,P1P2,0.157348248,0.667779023,5,P1P2,0.234815354,0.199963918,4
GABRD,P1P2,0.02483045,-0.986548806,5,P1P2,0.800987607,0.33141691,5,P1P2,0.099420083,-0.361204236,5
GABRE,P1P2,0.931408867,0.112286493,5,P1P2,0.749197677,0.322986206,5,P1P2,0.592733903,0.075713555,5
GABRG1,P1P2,0.281969768,-0.327981818,5,P1P2,0.200971057,-0.386276498,5,P1P2,0.739894146,-0.341358772,5
GABRG2,P1P2,0.198813981,-0.30445539,5,P1P2,0.588489325,-0.130186625,5,P1P2,0.304551988,-0.214356213,5
GABRG3,P1P2,0.555049389,-0.155101745,5,P1P2,0.045704823,-0.647269673,5,P1P2,0.366122592,-0.548063709,5
GABRP,P1P2,0.550935595,-1.370675755,5,P1P2,0.240285533,-0.691537873,5,P1P2,0.295946805,-1.005884175,5
GABRQ,P1P2,0.03496412,-0.721785768,5,P1P2,0.877845727,-0.061609292,5,P1P2,0.085169575,-0.417962257,5
GABRR1,P1P2,0.941188354,-0.075569433,5,P1P2,0.265797291,0.491255013,5,P1P2,0.403080734,0.300511699,5
GABRR2,P1P2,0.726010303,0.046030496,5,P1P2,0.087422823,0.593705216,5,P1P2,0.337512192,0.365109691,5
GABRR3,P1P2,0.931408867,-0.224203162,5,P1P2,0.575840608,-0.203581264,5,P1P2,0.800987607,-0.136886943,5
GAD1,P1P2,0.506698596,0.295295817,5,P1P2,0.4532189,0.531417948,5,P1P2,0.4532189,0.43840945,5
GAD2,P1P2,0.05910054,0.308670485,5,P1P2,0.782040211,0.137970019,5,P1P2,0.237832642,0.385016128,5
GADL1,P1P2,0.64472534,-0.055823844,5,P1P2,0.91675949,0.045629414,5,P1P2,0.640320917,-0.235689251,5
GAK,P1P2,0.290301306,-0.684608946,5,P1P2,0.10857407,-1.819419863,5,P1P2,0.020796503,-1.137330805,5
GALE,P1P2,0.10857407,-0.34686458,5,P1P2,0.767913397,0.255203728,5,P1P2,0.64472534,-0.123740461,5
GALK1,P1P2,0.640320917,0.262766653,5,P1P2,0.936297409,-0.011901307,5,P1P2,0.941188354,0.11562679,5
GALK2,P1,0.033915932,-0.685362618,5,P2,0.162834253,-0.570029493,5,P1,0.061622731,-0.581708035,5
GALM,P1P2,0.42414913,-0.475238119,5,P1P2,0.502771682,-0.157627274,5,P1P2,0.257955266,-0.195342372,5
GALNT1,ENST00000269195.5,0.434920374,-0.220208332,5,ENST00000269195.5,0.534631958,-0.342408357,5,ENST00000269195.5,0.434920374,-0.299894682,5
GAPDH,P2,0.235397488,-0.977104239,5,P1,0.000254115,-2.06910301,5,P1,0.000940859,-1.204840235,5
GAPDHS,P1P2,0.658013099,-0.353772865,5,P1P2,0.995094614,-0.821381173,5,P1P2,0.921639724,-0.605295715,5
GARS,P1P2,0.007930273,-2.048760405,4,P1P2,0.995094614,-0.078902138,5,P1P2,0.014076913,-1.489833847,4
GART,P1P2,0.970574173,-0.35311324,5,P1P2,0.21884481,-0.23240469,5,P1P2,0.449524809,-0.271254414,5
GATM,P2,0.014164542,-3.120077436,5,P1,0.304551988,-1.142574594,5,P2,0.010540338,-2.920212909,5
GBA,P1,0.494966371,0.066484955,5,P1,0.844033428,-0.054403024,5,P2,0.653571563,-0.69584103,5
GCA,P1P2,0.328303618,0.305662311,5,P1P2,0.445847853,-0.034651525,5,P1P2,0.70763836,0.070988855,5
GCAT,P1P2,0.990189414,-0.20932235,5,P1P2,0.116940138,0.431088018,5,P1P2,0.622830857,0.315157315,5
GCDH,P1P2,0.223486443,-0.520976981,5,P1P2,0.013924263,-0.871867142,5,P1P2,0.045704823,-0.900322346,5
GCGR,P1P2,0.475739775,-1.148008374,5,P1P2,0.858493017,0.168155154,5,P1P2,0.230580242,-0.447238909,5
GCH1,P1P2,0.157348248,-0.659122233,5,P1P2,0.310380159,-0.369106384,5,P1P2,0.136797619,-0.507793417,5
GCK,P1P2,0.763221283,-0.365404905,5,P1P2,0.975476778,0.157293038,5,P1P2,0.926522911,-0.278412401,5
GCSH,P1P2,0.730628517,-2.383992212,5,P1P2,0.571653079,-0.267609047,5,P1P2,0.680399604,-1.26435497,5
GDI1,P1P2,0.287505912,0.263055217,5,P1P2,0.868159497,-0.305077494,5,P1P2,0.580042565,-0.095244742,5
GFER,P1P2,0.829626211,-3.144303906,5,P1P2,0.001247833,-1.594686055,5,P1P2,0.003361264,-2.28673188,5
GGCX,P1P2,0.140070971,-0.64948982,5,P1P2,0.680399604,0.246317553,5,P1P2,0.427722098,-0.49751157,5
GGPS1,P1P2,0.052790721,-1.205372937,5,P1P2,0.245244667,-0.605094752,5,P1P2,0.034436619,-0.905233844,5
GHRHR,P2,0.028764939,0.377357424,4,P2,0.612708651,-0.12752431,4,P2,0.410494883,0.104129304,4
GIT1,P1P2,0.290301306,0.069211595,5,P1P2,0.138426841,0.718531751,5,P1P2,0.133583605,0.248348782,5
GIT2,P1P2,0.221156898,-0.144331233,5,P1P2,0.068505031,-0.954678038,4,P1P2,0.028764939,-1.094141233,4
GK,P1P2,0.873000232,0.134065299,5,P1P2,0.225833487,-0.479777604,5,P1P2,0.559178137,-0.262252818,5
GK2,P1P2,0.389390093,-0.387304559,5,P1P2,0.689435069,0.113342139,5,P1P2,0.721402029,-0.055678132,5
GK5,P1P2,0.772614031,-0.23216376,5,P1P2,0.763221283,0.022765107,5,P1P2,0.950976717,-0.072360396,5
GKAP1,P1P2,0.029068962,-0.792235084,5,P1P2,0.510641574,-0.480685313,5,P1P2,0.08406069,-0.706273624,5
GLA,P1P2,0.122793148,-0.313011123,5,P1P2,0.782040211,0.008761695,5,P1P2,0.518575381,-0.165148035,5
GLDC,P1P2,0.91675949,0.009552836,5,P1P2,0.772614031,-0.029273063,5,P1P2,0.868159497,-0.020820764,5
GLIPR2,P1P2,0.449524809,0.946871173,5,P1P2,0.995094614,0.08572618,5,P1P2,0.396199708,0.607809075,5
GLP1R,P1P2,0.265797291,0.570145598,5,P1P2,0.392785956,0.214459189,5,P1P2,0.182163832,0.348144788,5
GLP2R,P1P2,0.182163832,0.322813699,5,P1P2,0.538684941,0.226490929,5,P1P2,0.265797291,0.294359994,5
GLRA1,P1P2,0.588489325,0.231183702,5,P1P2,0.103264868,-0.420494241,5,P1P2,0.479552027,-0.095815372,5
GLRA2,P1P2,0.10197035,-1.296374276,5,P1P2,0.926522911,-0.002708868,5,P1P2,0.11551167,-0.743962182,5
GLRA3,P1P2,0.037143653,-0.677498491,5,P1P2,0.970574173,-0.130537943,5,P1P2,0.128872534,-0.424263997,5
GLRB,P1P2,0.07869034,-0.852548664,5,P1P2,0.372680242,-0.104761913,5,P1P2,0.10197035,-0.478655289,5
GLRX,P1P2,0.417055784,0.195294338,5,P1P2,0.588489325,0.06053409,5,P1P2,0.510641574,0.127914214,5
GLRX2,P1P2,0.214272828,-0.446246168,5,P1P2,0.16469462,-0.452172666,5,P1P2,0.145093552,-0.398752651,5
GLS,P1P2,0.279228988,-0.601323241,5,P1P2,0.442188091,-0.096972274,5,P1P2,0.782040211,-0.412744491,5
GLS2,P1P2,0.955873766,0.03688986,5,P1P2,0.555049389,0.353822104,5,P1P2,0.460658241,0.140407678,5
GLT6D1,ENST00000371763.1,0.712215906,-0.02055612,5,ENST00000371763.1,0.70763836,0.059174644,5,ENST00000371763.1,0.990189414,0.035718862,5
