ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:1901881	positive regulation of protein depolymerization	1	1/85	13/10965	0.09626892182410007	0.36519584545806427	0.316923674644202	0.4990453171893235	NES	28
BP	GO:1902992	negative regulation of amyloid precursor protein catabolic process	1	1/85	13/10965	0.09626892182410007	0.36519584545806427	0.316923674644202	0.4990453171893235	CLU	28
BP	GO:1905331	negative regulation of morphogenesis of an epithelium	1	1/85	13/10965	0.09626892182410007	0.36519584545806427	0.316923674644202	0.4990453171893235	SULF1	28
BP	GO:0002062	chondrocyte differentiation	2	2/85	68/10965	0.09749723450325706	0.36519584545806427	0.316923674644202	0.4990453171893235	COL11A1/SULF1	28
BP	GO:0006029	proteoglycan metabolic process	2	2/85	68/10965	0.09749723450325706	0.36519584545806427	0.316923674644202	0.4990453171893235	COL11A1/SULF1	28
BP	GO:0008585	female gonad development	2	2/85	68/10965	0.09749723450325706	0.36519584545806427	0.316923674644202	0.4990453171893235	DMRTA1/ADCYAP1	28
BP	GO:0016525	negative regulation of angiogenesis	2	2/85	68/10965	0.09749723450325706	0.36519584545806427	0.316923674644202	0.4990453171893235	SPARC/SULF1	28
BP	GO:0035150	regulation of tube size	2	2/85	68/10965	0.09749723450325706	0.36519584545806427	0.316923674644202	0.4990453171893235	ACTA2/ADCYAP1	28
BP	GO:0035296	regulation of tube diameter	2	2/85	68/10965	0.09749723450325706	0.36519584545806427	0.316923674644202	0.4990453171893235	ACTA2/ADCYAP1	28
BP	GO:0097746	regulation of blood vessel diameter	2	2/85	68/10965	0.09749723450325706	0.36519584545806427	0.316923674644202	0.4990453171893235	ACTA2/ADCYAP1	28
BP	GO:0023061	signal release	5	5/85	316/10965	0.09844744898917264	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11/SOX11/RAB11FIP1/SCG5/ADCYAP1	28
BP	GO:0048871	multicellular organismal homeostasis	5	5/85	316/10965	0.09844744898917264	0.36519584545806427	0.316923674644202	0.4990453171893235	ACTB/VCL/ACTG1/ADCYAP1/CXADR	28
BP	GO:0050678	regulation of epithelial cell proliferation	4	4/85	227/10965	0.0995148003610975	0.36519584545806427	0.316923674644202	0.4990453171893235	JUN/SOX11/SPARC/SULF1	28
BP	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	2	2/85	69/10965	0.09992062723917346	0.36519584545806427	0.316923674644202	0.4990453171893235	ATF3/TIMP3	28
BP	GO:0021510	spinal cord development	2	2/85	69/10965	0.09992062723917346	0.36519584545806427	0.316923674644202	0.4990453171893235	SOX11/ZIC1	28
BP	GO:0001501	skeletal system development	5	5/85	318/10965	0.10044616803991839	0.36519584545806427	0.316923674644202	0.4990453171893235	COL11A1/SOX11/SPARC/COL1A2/SULF1	28
BP	GO:0071241	cellular response to inorganic substance	3	3/85	144/10965	0.10097223500948624	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11/JUN/JUND	28
BP	GO:0097305	response to alcohol	3	3/85	144/10965	0.10097223500948624	0.36519584545806427	0.316923674644202	0.4990453171893235	SPARC/ACTC1/ADCYAP1	28
BP	GO:0046887	positive regulation of hormone secretion	2	2/85	70/10965	0.10236092649914082	0.36519584545806427	0.316923674644202	0.4990453171893235	SOX11/ADCYAP1	28
BP	GO:0050728	negative regulation of inflammatory response	2	2/85	70/10965	0.10236092649914082	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11/ADCYAP1	28
BP	GO:2000181	negative regulation of blood vessel morphogenesis	2	2/85	70/10965	0.10236092649914082	0.36519584545806427	0.316923674644202	0.4990453171893235	SPARC/SULF1	28
BP	GO:0002673	regulation of acute inflammatory response	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	ADCYAP1	28
BP	GO:0003094	glomerular filtration	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	SULF1	28
BP	GO:0006582	melanin metabolic process	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	PMEL	28
BP	GO:0007617	mating behavior	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	DMRTA1	28
BP	GO:0009299	mRNA transcription	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	FLNA	28
BP	GO:0009593	detection of chemical stimulus	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	CALM2	28
BP	GO:0032516	positive regulation of phosphoprotein phosphatase activity	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	CALM2	28
BP	GO:0035994	response to muscle stretch	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	JUN	28
BP	GO:0043501	skeletal muscle adaptation	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	TNNT1	28
BP	GO:0044550	secondary metabolite biosynthetic process	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	PMEL	28
BP	GO:0048485	sympathetic nervous system development	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	SOX11	28
BP	GO:0050974	detection of mechanical stimulus involved in sensory perception	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	COL11A1	28
BP	GO:0051900	regulation of mitochondrial depolarization	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	MLLT11	28
BP	GO:0061684	chaperone-mediated autophagy	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	CLU	28
BP	GO:0062009	secondary palate development	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	SOX11	28
BP	GO:0086011	membrane repolarization during action potential	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	FLNA	28
BP	GO:0097091	synaptic vesicle clustering	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	CDH2	28
BP	GO:0099623	regulation of cardiac muscle cell membrane repolarization	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	FLNA	28
BP	GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	RSPO3	28
BP	GO:2001224	positive regulation of neuron migration	1	1/85	14/10965	0.1032829048084819	0.36519584545806427	0.316923674644202	0.4990453171893235	FLNA	28
BP	GO:1905330	regulation of morphogenesis of an epithelium	3	3/85	146/10965	0.10414816211579206	0.36519584545806427	0.316923674644202	0.4990453171893235	RSPO3/SULF1/DAAM1	28
BP	GO:0046545	development of primary female sexual characteristics	2	2/85	71/10965	0.10481773236263844	0.36519584545806427	0.316923674644202	0.4990453171893235	DMRTA1/ADCYAP1	28
BP	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2	2/85	71/10965	0.10481773236263844	0.36519584545806427	0.316923674644202	0.4990453171893235	SOX11/SULF1	28
BP	GO:0016055	Wnt signaling pathway	6	6/85	418/10965	0.1052304222429284	0.36519584545806427	0.316923674644202	0.4990453171893235	RSPO3/SULF1/UBC/DAAM1/CDH2/DAPK3	28
BP	GO:0043312	neutrophil degranulation	5	5/85	323/10965	0.1055326391146076	0.36519584545806427	0.316923674644202	0.4990453171893235	ARPC5/ANXA3/VCL/COTL1/CNN2	28
BP	GO:0030198	extracellular matrix organization	4	4/85	232/10965	0.10562115295185827	0.36519584545806427	0.316923674644202	0.4990453171893235	COL11A1/SPARC/COL1A2/SULF1	28
BP	GO:0043062	extracellular structure organization	4	4/85	232/10965	0.10562115295185827	0.36519584545806427	0.316923674644202	0.4990453171893235	COL11A1/SPARC/COL1A2/SULF1	28
BP	GO:0198738	cell-cell signaling by wnt	6	6/85	419/10965	0.10612621147090325	0.36519584545806427	0.316923674644202	0.4990453171893235	RSPO3/SULF1/UBC/DAAM1/CDH2/DAPK3	28
BP	GO:0002283	neutrophil activation involved in immune response	5	5/85	324/10965	0.10656518438162743	0.36519584545806427	0.316923674644202	0.4990453171893235	ARPC5/ANXA3/VCL/COTL1/CNN2	28
BP	GO:0051258	protein polymerization	4	4/85	233/10965	0.106862766157953	0.36519584545806427	0.316923674644202	0.4990453171893235	ARPC5/COTL1/MYADM/TMSB15A	28
BP	GO:0048709	oligodendrocyte differentiation	2	2/85	72/10965	0.10729064996014874	0.36519584545806427	0.316923674644202	0.4990453171893235	SOX11/CLU	28
BP	GO:0110020	regulation of actomyosin structure organization	2	2/85	72/10965	0.10729064996014874	0.36519584545806427	0.316923674644202	0.4990453171893235	TPM1/ACTG1	28
BP	GO:1901216	positive regulation of neuron death	2	2/85	72/10965	0.10729064996014874	0.36519584545806427	0.316923674644202	0.4990453171893235	JUN/CLU	28
BP	GO:0048259	regulation of receptor-mediated endocytosis	2	2/85	73/10965	0.10977928942042268	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11/CLU	28
BP	GO:0055007	cardiac muscle cell differentiation	2	2/85	73/10965	0.10977928942042268	0.36519584545806427	0.316923674644202	0.4990453171893235	ACTC1/CXADR	28
BP	GO:0007190	activation of adenylate cyclase activity	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	ADCYAP1	28
BP	GO:0009620	response to fungus	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	COTL1	28
BP	GO:0010575	positive regulation of vascular endothelial growth factor production	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	SULF1	28
BP	GO:0010714	positive regulation of collagen metabolic process	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	VIM	28
BP	GO:0014046	dopamine secretion	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11	28
BP	GO:0014059	regulation of dopamine secretion	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11	28
BP	GO:0022010	central nervous system myelination	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	CLU	28
BP	GO:0032291	axon ensheathment in central nervous system	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	CLU	28
BP	GO:0032780	negative regulation of ATPase activity	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	CNN3	28
BP	GO:0032967	positive regulation of collagen biosynthetic process	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	VIM	28
BP	GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	SULF1	28
BP	GO:0045655	regulation of monocyte differentiation	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	JUN	28
BP	GO:0051882	mitochondrial depolarization	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	MLLT11	28
BP	GO:0072012	glomerulus vasculature development	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	ACTA2	28
BP	GO:0090083	regulation of inclusion body assembly	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	CLU	28
BP	GO:0097205	renal filtration	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	SULF1	28
BP	GO:1905048	regulation of metallopeptidase activity	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	TIMP3	28
BP	GO:1905146	lysosomal protein catabolic process	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	LRP2	28
BP	GO:1990000	amyloid fibril formation	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	CLU	28
BP	GO:2001044	regulation of integrin-mediated signaling pathway	1	1/85	15/10965	0.1102430868093297	0.36519584545806427	0.316923674644202	0.4990453171893235	FLNA	28
BP	GO:0001819	positive regulation of cytokine production	4	4/85	236/10965	0.11062767647641364	0.36519584545806427	0.316923674644202	0.4990453171893235	SULF1/CLU/NLRP1/ADCYAP1	28
BP	GO:0042119	neutrophil activation	5	5/85	328/10965	0.11074567271544868	0.36519584545806427	0.316923674644202	0.4990453171893235	ARPC5/ANXA3/VCL/COTL1/CNN2	28
BP	GO:0001816	cytokine production	6	6/85	425/10965	0.11158521666569074	0.36519584545806427	0.316923674644202	0.4990453171893235	ISG15/SYT11/SULF1/CLU/NLRP1/ADCYAP1	28
BP	GO:0030177	positive regulation of Wnt signaling pathway	3	3/85	151/10965	0.11225931746233356	0.36519584545806427	0.316923674644202	0.4990453171893235	RSPO3/SULF1/DAPK3	28
BP	GO:0032091	negative regulation of protein binding	2	2/85	74/10965	0.11228326581824438	0.36519584545806427	0.316923674644202	0.4990453171893235	NES/ACTB	28
BP	GO:0042472	inner ear morphogenesis	2	2/85	74/10965	0.11228326581824438	0.36519584545806427	0.316923674644202	0.4990453171893235	COL11A1/ZIC1	28
BP	GO:0045936	negative regulation of phosphate metabolic process	6	6/85	426/10965	0.11250901271726908	0.36519584545806427	0.316923674644202	0.4990453171893235	ATF3/JUN/CALM2/IGFBP3/MYADM/TIMP3	28
BP	GO:0010563	negative regulation of phosphorus metabolic process	6	6/85	427/10965	0.11343677323171422	0.36519584545806427	0.316923674644202	0.4990453171893235	ATF3/JUN/CALM2/IGFBP3/MYADM/TIMP3	28
BP	GO:0002446	neutrophil mediated immunity	5	5/85	331/10965	0.11393339624701462	0.36519584545806427	0.316923674644202	0.4990453171893235	ARPC5/ANXA3/VCL/COTL1/CNN2	28
BP	GO:0036230	granulocyte activation	5	5/85	331/10965	0.11393339624701462	0.36519584545806427	0.316923674644202	0.4990453171893235	ARPC5/ANXA3/VCL/COTL1/CNN2	28
BP	GO:0001508	action potential	2	2/85	75/10965	0.11480219912269041	0.36519584545806427	0.316923674644202	0.4990453171893235	CXADR/FLNA	28
BP	GO:0043473	pigmentation	2	2/85	75/10965	0.11480219912269041	0.36519584545806427	0.316923674644202	0.4990453171893235	SPARC/PMEL	28
BP	GO:0050772	positive regulation of axonogenesis	2	2/85	75/10965	0.11480219912269041	0.36519584545806427	0.316923674644202	0.4990453171893235	TUBB2B/TNFRSF12A	28
BP	GO:0051668	localization within membrane	2	2/85	75/10965	0.11480219912269041	0.36519584545806427	0.316923674644202	0.4990453171893235	CDH2/FLNA	28
BP	GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	TPM1	28
BP	GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	GAP43	28
BP	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	CALM2	28
BP	GO:0014829	vascular associated smooth muscle contraction	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	ACTA2	28
BP	GO:0030011	maintenance of cell polarity	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	ARPC5	28
BP	GO:0030449	regulation of complement activation	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	CLU	28
BP	GO:0035330	regulation of hippo signaling	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	SOX11	28
BP	GO:0042744	hydrogen peroxide catabolic process	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	HBD	28
BP	GO:0044321	response to leptin	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	LRP2	28
BP	GO:0044331	cell-cell adhesion mediated by cadherin	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	CDH2	28
BP	GO:0044342	type B pancreatic cell proliferation	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	IGFBP3	28
BP	GO:0045932	negative regulation of muscle contraction	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	TNNT1	28
BP	GO:0051043	regulation of membrane protein ectodomain proteolysis	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	TIMP3	28
BP	GO:0060008	Sertoli cell differentiation	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	FLNA	28
BP	GO:0098698	postsynaptic specialization assembly	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	GAP43	28
BP	GO:1900242	regulation of synaptic vesicle endocytosis	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11	28
BP	GO:1902004	positive regulation of amyloid-beta formation	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	CLU	28
BP	GO:2000369	regulation of clathrin-dependent endocytosis	1	1/85	16/10965	0.11714987563318424	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11	28
BP	GO:0045446	endothelial cell differentiation	2	2/85	76/10965	0.11733571414587811	0.36519584545806427	0.316923674644202	0.4990453171893235	VCL/MYADM	28
BP	GO:0043410	positive regulation of MAPK cascade	5	5/85	337/10965	0.12044144285174836	0.36519584545806427	0.316923674644202	0.4990453171893235	JUN/IGFBP3/UBC/ADCYAP1/CDH2	28
BP	GO:0050770	regulation of axonogenesis	3	3/85	156/10965	0.12060593526960246	0.36519584545806427	0.316923674644202	0.4990453171893235	TUBB2B/TNFRSF12A/CDH2	28
BP	GO:0002768	immune response-regulating cell surface receptor signaling pathway	4	4/85	245/10965	0.12227470105979124	0.36519584545806427	0.316923674644202	0.4990453171893235	JUN/ARPC5/ACTB/ACTG1	28
BP	GO:0043583	ear development	3	3/85	157/10965	0.12230248082365802	0.36519584545806427	0.316923674644202	0.4990453171893235	COL11A1/ZIC1/SPARC	28
BP	GO:0010595	positive regulation of endothelial cell migration	2	2/85	78/10965	0.12244501250804296	0.36519584545806427	0.316923674644202	0.4990453171893235	ANXA3/SPARC	28
BP	GO:0021761	limbic system development	2	2/85	78/10965	0.12244501250804296	0.36519584545806427	0.316923674644202	0.4990453171893235	ARPC5/ANXA3	28
BP	GO:0007039	protein catabolic process in the vacuole	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	LRP2	28
BP	GO:0010288	response to lead ion	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	SPARC	28
BP	GO:0010573	vascular endothelial growth factor production	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	SULF1	28
BP	GO:0010574	regulation of vascular endothelial growth factor production	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	SULF1	28
BP	GO:0010801	negative regulation of peptidyl-threonine phosphorylation	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	CALM2	28
BP	GO:0016486	peptide hormone processing	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	SCG5	28
BP	GO:0031579	membrane raft organization	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	MYADM	28
BP	GO:0032715	negative regulation of interleukin-6 production	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11	28
BP	GO:0043267	negative regulation of potassium ion transport	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	ADCYAP1	28
BP	GO:0043923	positive regulation by host of viral transcription	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	JUN	28
BP	GO:0045056	transcytosis	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	LRP2	28
BP	GO:0050892	intestinal absorption	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	LIMA1	28
BP	GO:0051291	protein heterooligomerization	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	COL1A2	28
BP	GO:0060512	prostate gland morphogenesis	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	SULF1	28
BP	GO:0060713	labyrinthine layer morphogenesis	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	RSPO3	28
BP	GO:0060740	prostate gland epithelium morphogenesis	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	SULF1	28
BP	GO:0061437	renal system vasculature development	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	ACTA2	28
BP	GO:0061440	kidney vasculature development	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	ACTA2	28
BP	GO:0070050	neuron cellular homeostasis	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	NELL2	28
BP	GO:0070528	protein kinase C signaling	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	MYADM	28
BP	GO:0072337	modified amino acid transport	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	LRP2	28
BP	GO:0090201	negative regulation of release of cytochrome c from mitochondria	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	CLU	28
BP	GO:0140448	signaling receptor ligand precursor processing	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	SCG5	28
BP	GO:1904738	vascular associated smooth muscle cell migration	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	TPM1	28
BP	GO:1904752	regulation of vascular associated smooth muscle cell migration	1	1/85	17/10965	0.12400367603241513	0.36519584545806427	0.316923674644202	0.4990453171893235	TPM1	28
BP	GO:0043488	regulation of mRNA stability	3	3/85	158/10965	0.12400787955769584	0.36519584545806427	0.316923674644202	0.4990453171893235	VIM/UBC/SAMD4A	28
BP	GO:0002764	immune response-regulating signaling pathway	4	4/85	247/10965	0.12493280227336567	0.36519584545806427	0.316923674644202	0.4990453171893235	JUN/ARPC5/ACTB/ACTG1	28
BP	GO:0007009	plasma membrane organization	2	2/85	79/10965	0.12502006923197384	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11/CLU	28
BP	GO:0098693	regulation of synaptic vesicle cycle	2	2/85	79/10965	0.12502006923197384	0.36519584545806427	0.316923674644202	0.4990453171893235	SYT11/CDH2	28
BP	GO:1901343	negative regulation of vasculature development	2	2/85	79/10965	0.12502006923197384	0.36519584545806427	0.316923674644202	0.4990453171893235	SPARC/SULF1	28
BP	GO:1904064	positive regulation of cation transmembrane transport	2	2/85	79/10965	0.12502006923197384	0.36519584545806427	0.316923674644202	0.4990453171893235	CALM2/FLNA	28
BP	GO:0043254	regulation of protein-containing complex assembly	5	5/85	342/10965	0.1259975188790022	0.3674208470050356	0.3188545719288376	0.49640735145630693	ARPC5/CLU/COTL1/MYADM/TMSB15A	28
BP	GO:0017038	protein import	3	3/85	160/10965	0.1274448564041979	0.3694207748034324	0.3205901460728863	0.49404983061549573	ZIC1/CLU/FLNA	28
BP	GO:0061448	connective tissue development	3	3/85	160/10965	0.1274448564041979	0.3694207748034324	0.3205901460728863	0.49404983061549573	COL11A1/SULF1/ACTA2	28
BP	GO:0002065	columnar/cuboidal epithelial cell differentiation	2	2/85	80/10965	0.12760825434541195	0.3694207748034324	0.3205901460728863	0.49404983061549573	SOX11/CDH2	28
BP	GO:0019221	cytokine-mediated signaling pathway	6	6/85	442/10965	0.12782207084962555	0.3694207748034324	0.3205901460728863	0.49404983061549573	ISG15/COL1A2/VIM/UBC/TNFRSF12A/CNN2	28
BP	GO:0042594	response to starvation	3	3/85	161/10965	0.12917624406763706	0.3694207748034324	0.3205901460728863	0.49404983061549573	ATF3/JUN/ADCYAP1	28
BP	GO:0099175	regulation of postsynapse organization	2	2/85	81/10965	0.13020921612376074	0.3694207748034324	0.3205901460728863	0.49404983061549573	GAP43/CDH2	28
BP	GO:0002089	lens morphogenesis in camera-type eye	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	SOX11	28
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	CLU	28
BP	GO:0003148	outflow tract septum morphogenesis	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	LRP2	28
BP	GO:0019098	reproductive behavior	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	DMRTA1	28
BP	GO:0036499	PERK-mediated unfolded protein response	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	ATF3	28
BP	GO:0044060	regulation of endocrine process	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	RAB11FIP1	28
BP	GO:0048566	embryonic digestive tract development	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	SOX11	28
BP	GO:0051968	positive regulation of synaptic transmission, glutamatergic	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	ADCYAP1	28
BP	GO:0055022	negative regulation of cardiac muscle tissue growth	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	CXADR	28
BP	GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	CALM2	28
BP	GO:0060571	morphogenesis of an epithelial fold	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	SULF1	28
BP	GO:0061117	negative regulation of heart growth	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	CXADR	28
BP	GO:0140467	integrated stress response signaling	1	1/85	18/10965	0.13080488972781545	0.3694207748034324	0.3205901460728863	0.49404983061549573	ATF3	28
BP	GO:0045637	regulation of myeloid cell differentiation	3	3/85	163/10965	0.13266434081144124	0.37264728234229694	0.32339016868596276	0.490273187120825	ISG15/JUN/MYL9	28
BP	GO:0043299	leukocyte degranulation	5	5/85	348/10965	0.13282044275634156	0.37264728234229694	0.32339016868596276	0.490273187120825	ARPC5/ANXA3/VCL/COTL1/CNN2	28
BP	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	2	2/85	82/10965	0.132822607388006	0.37264728234229694	0.32339016868596276	0.490273187120825	ADCYAP1/FLNA	28
BP	GO:0045185	maintenance of protein location	2	2/85	82/10965	0.132822607388006	0.37264728234229694	0.32339016868596276	0.490273187120825	TMSB15A/FLNA	28
