ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0060602	branch elongation of an epithelium	1	1/39	12/10965	0.04187673767946687	0.1572931122594609	0.11623467625765586	0.9346642896672845	SPRY1	23
BP	GO:0061548	ganglion development	1	1/39	12/10965	0.04187673767946687	0.1572931122594609	0.11623467625765586	0.9346642896672845	FZD3	23
BP	GO:0097104	postsynaptic membrane assembly	1	1/39	12/10965	0.04187673767946687	0.1572931122594609	0.11623467625765586	0.9346642896672845	CDH2	23
BP	GO:1904424	regulation of GTP binding	1	1/39	12/10965	0.04187673767946687	0.1572931122594609	0.11623467625765586	0.9346642896672845	EPHA4	23
BP	GO:2000191	regulation of fatty acid transport	1	1/39	12/10965	0.04187673767946687	0.1572931122594609	0.11623467625765586	0.9346642896672845	MAP2K6	23
BP	GO:0050714	positive regulation of protein secretion	2	2/39	92/10965	0.04221705482618259	0.1581428053759164	0.11686257281899193	0.9323245565950542	VSNL1/NNAT	23
BP	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	2	2/39	93/10965	0.04304977318372625	0.16082745453543015	0.11884644434037635	0.925013807006509	SPRY1/TGFBR1	23
BP	GO:0045860	positive regulation of protein kinase activity	4	4/39	376/10965	0.043568596812409745	0.16232815909139758	0.11995541793569521	0.9209801318025507	EPHA4/CLU/TGFBR1/MAP2K6	23
BP	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	2	2/39	94/10965	0.04388867808559892	0.16308232661297614	0.12051272407870114	0.9189670966125018	SPRY1/TGFBR1	23
BP	GO:1903362	regulation of cellular protein catabolic process	3	3/39	223/10965	0.04436664498673702	0.16346244632290355	0.12079362062139072	0.9179560011626152	LRP2/EPHA4/CLU	23
BP	GO:0032331	negative regulation of chondrocyte differentiation	1	1/39	13/10965	0.045288296816735185	0.16346244632290355	0.12079362062139072	0.9179560011626152	TGFBR1	23
BP	GO:0043217	myelin maintenance	1	1/39	13/10965	0.045288296816735185	0.16346244632290355	0.12079362062139072	0.9179560011626152	CLU	23
BP	GO:0060219	camera-type eye photoreceptor cell differentiation	1	1/39	13/10965	0.045288296816735185	0.16346244632290355	0.12079362062139072	0.9179560011626152	PTN	23
BP	GO:0060253	negative regulation of glial cell proliferation	1	1/39	13/10965	0.045288296816735185	0.16346244632290355	0.12079362062139072	0.9179560011626152	PTN	23
BP	GO:0070571	negative regulation of neuron projection regeneration	1	1/39	13/10965	0.045288296816735185	0.16346244632290355	0.12079362062139072	0.9179560011626152	EPHA4	23
BP	GO:0071305	cellular response to vitamin D	1	1/39	13/10965	0.045288296816735185	0.16346244632290355	0.12079362062139072	0.9179560011626152	PTN	23
BP	GO:0090179	planar cell polarity pathway involved in neural tube closure	1	1/39	13/10965	0.045288296816735185	0.16346244632290355	0.12079362062139072	0.9179560011626152	SFRP2	23
BP	GO:1902992	negative regulation of amyloid precursor protein catabolic process	1	1/39	13/10965	0.045288296816735185	0.16346244632290355	0.12079362062139072	0.9179560011626152	CLU	23
BP	GO:1905244	regulation of modification of synaptic structure	1	1/39	13/10965	0.045288296816735185	0.16346244632290355	0.12079362062139072	0.9179560011626152	EPHA4	23
BP	GO:1905331	negative regulation of morphogenesis of an epithelium	1	1/39	13/10965	0.045288296816735185	0.16346244632290355	0.12079362062139072	0.9179560011626152	SULF1	23
BP	GO:0030856	regulation of epithelial cell differentiation	2	2/39	96/10965	0.04558483972284785	0.16368027941934488	0.1209545924470438	0.9173776375414928	SPRY1/PAX6	23
BP	GO:0055002	striated muscle cell development	2	2/39	96/10965	0.04558483972284785	0.16368027941934488	0.1209545924470438	0.9173776375414928	TPM1/TNNT1	23
BP	GO:0018108	peptidyl-tyrosine phosphorylation	3	3/39	227/10965	0.04635979288710853	0.16504769906828265	0.12196507267672137	0.9137645210917138	EPHA4/SFRP2/MAP2K6	23
BP	GO:0001935	endothelial cell proliferation	2	2/39	97/10965	0.04644199324432196	0.16504769906828265	0.12196507267672137	0.9137645210917138	SULF1/TGFBR1	23
BP	GO:0030048	actin filament-based movement	2	2/39	97/10965	0.04644199324432196	0.16504769906828265	0.12196507267672137	0.9137645210917138	TPM1/TNNT1	23
BP	GO:0060041	retina development in camera-type eye	2	2/39	97/10965	0.04644199324432196	0.16504769906828265	0.12196507267672137	0.9137645210917138	PTN/PAX6	23
BP	GO:0018212	peptidyl-tyrosine modification	3	3/39	230/10965	0.04788372025214399	0.16539606425659364	0.12222250362395808	0.9128488243722602	EPHA4/SFRP2/MAP2K6	23
BP	GO:0006937	regulation of muscle contraction	2	2/39	99/10965	0.04817418970300701	0.16539606425659364	0.12222250362395808	0.9128488243722602	TPM1/TNNT1	23
BP	GO:0060071	Wnt signaling pathway, planar cell polarity pathway	2	2/39	99/10965	0.04817418970300701	0.16539606425659364	0.12222250362395808	0.9128488243722602	SFRP2/FZD3	23
BP	GO:0003094	glomerular filtration	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	SULF1	23
BP	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	TGFBR1	23
BP	GO:0007617	mating behavior	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	DMRTA1	23
BP	GO:0021513	spinal cord dorsal/ventral patterning	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	PAX6	23
BP	GO:0021854	hypothalamus development	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	SOX3	23
BP	GO:0021895	cerebral cortex neuron differentiation	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	FEZF2	23
BP	GO:0043501	skeletal muscle adaptation	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	TNNT1	23
BP	GO:0048485	sympathetic nervous system development	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	FZD3	23
BP	GO:0060026	convergent extension	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	SFRP2	23
BP	GO:0061684	chaperone-mediated autophagy	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	CLU	23
BP	GO:0090178	regulation of establishment of planar polarity involved in neural tube closure	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	SFRP2	23
BP	GO:0097091	synaptic vesicle clustering	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	CDH2	23
BP	GO:1905809	negative regulation of synapse organization	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	PTN	23
BP	GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	SFRP2	23
BP	GO:2000738	positive regulation of stem cell differentiation	1	1/39	14/10965	0.0486880189153609	0.16539606425659364	0.12222250362395808	0.9128488243722602	PTN	23
BP	GO:0002793	positive regulation of peptide secretion	2	2/39	100/10965	0.04904913105708685	0.16580998937834726	0.12252838130563672	0.9117633038153958	VSNL1/NNAT	23
BP	GO:0051897	positive regulation of protein kinase B signaling	2	2/39	100/10965	0.04904913105708685	0.16580998937834726	0.12252838130563672	0.9117633038153958	LRP2/TGFBR1	23
BP	GO:0071322	cellular response to carbohydrate stimulus	2	2/39	101/10965	0.04992990055435835	0.1670769869005105	0.12346465273349795	0.9084573607853236	VSNL1/MAP2K6	23
BP	GO:0090175	regulation of establishment of planar polarity	2	2/39	101/10965	0.04992990055435835	0.1670769869005105	0.12346465273349795	0.9084573607853236	SFRP2/FZD3	23
BP	GO:1905477	positive regulation of protein localization to membrane	2	2/39	101/10965	0.04992990055435835	0.1670769869005105	0.12346465273349795	0.9084573607853236	TFDP2/PTN	23
BP	GO:0008637	apoptotic mitochondrial changes	2	2/39	102/10965	0.05081644807464815	0.1670769869005105	0.12346465273349795	0.9084573607853236	TFDP2/CLU	23
BP	GO:0042692	muscle cell differentiation	3	3/39	236/10965	0.05100575216832637	0.1670769869005105	0.12346465273349795	0.9084573607853236	TPM1/CDH2/TNNT1	23
BP	GO:0060828	regulation of canonical Wnt signaling pathway	3	3/39	237/10965	0.051535647297457986	0.1670769869005105	0.12346465273349795	0.9084573607853236	SOX2/SFRP2/CDH2	23
BP	GO:0048592	eye morphogenesis	2	2/39	103/10965	0.05170872376419929	0.1670769869005105	0.12346465273349795	0.9084573607853236	PTN/PAX6	23
BP	GO:0014706	striated muscle tissue development	3	3/39	238/10965	0.05206825886742	0.1670769869005105	0.12346465273349795	0.9084573607853236	LRP2/TGFBR1/TPM1	23
BP	GO:0001759	organ induction	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	SPRY1	23
BP	GO:0010575	positive regulation of vascular endothelial growth factor production	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	SULF1	23
BP	GO:0022010	central nervous system myelination	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	CLU	23
BP	GO:0032291	axon ensheathment in central nervous system	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	CLU	23
BP	GO:0032309	icosanoid secretion	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	MAP2K6	23
BP	GO:0048665	neuron fate specification	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	PAX6	23
BP	GO:0072574	hepatocyte proliferation	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	PTN	23
BP	GO:0072575	epithelial cell proliferation involved in liver morphogenesis	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	PTN	23
BP	GO:0090083	regulation of inclusion body assembly	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	CLU	23
BP	GO:0090177	establishment of planar polarity involved in neural tube closure	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	SFRP2	23
BP	GO:0097205	renal filtration	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	SULF1	23
BP	GO:1905146	lysosomal protein catabolic process	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	LRP2	23
BP	GO:1990000	amyloid fibril formation	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	CLU	23
BP	GO:2000679	positive regulation of transcription regulatory region DNA binding	1	1/39	15/10965	0.05207594396899029	0.1670769869005105	0.12346465273349795	0.9084573607853236	PAX6	23
BP	GO:0042552	myelination	2	2/39	104/10965	0.0526066780344898	0.16800197178756418	0.1241481875516822	0.9060596163595084	PTN/CLU	23
BP	GO:0072073	kidney epithelium development	2	2/39	104/10965	0.0526066780344898	0.16800197178756418	0.1241481875516822	0.9060596163595084	EPHA4/SPRY1	23
BP	GO:0007272	ensheathment of neurons	2	2/39	106/10965	0.0544194252823172	0.17003678542022854	0.1256518510016575	0.9008311093484863	PTN/CLU	23
BP	GO:0008366	axon ensheathment	2	2/39	106/10965	0.0544194252823172	0.17003678542022854	0.1256518510016575	0.9008311093484863	PTN/CLU	23
BP	GO:0055001	muscle cell development	2	2/39	106/10965	0.0544194252823172	0.17003678542022854	0.1256518510016575	0.9008311093484863	TPM1/TNNT1	23
BP	GO:0030855	epithelial cell differentiation	4	4/39	406/10965	0.05499912390971209	0.17003678542022854	0.1256518510016575	0.9008311093484863	SPRY1/PTN/PAX6/CDH2	23
BP	GO:0052548	regulation of endopeptidase activity	3	3/39	244/10965	0.055320667685603314	0.17003678542022854	0.1256518510016575	0.9008311093484863	EPHA4/SOX2/SFRP2	23
BP	GO:0050796	regulation of insulin secretion	2	2/39	107/10965	0.05533412039841448	0.17003678542022854	0.1256518510016575	0.9008311093484863	VSNL1/NNAT	23
BP	GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	TPM1	23
BP	GO:0007530	sex determination	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	SOX3	23
BP	GO:0010667	negative regulation of cardiac muscle cell apoptotic process	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	SFRP2	23
BP	GO:0021511	spinal cord patterning	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	PAX6	23
BP	GO:0030449	regulation of complement activation	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	CLU	23
BP	GO:0032892	positive regulation of organic acid transport	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	MAP2K6	23
BP	GO:0036120	cellular response to platelet-derived growth factor stimulus	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	PTN	23
BP	GO:0042249	establishment of planar polarity of embryonic epithelium	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	SFRP2	23
BP	GO:0044321	response to leptin	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	LRP2	23
BP	GO:0044331	cell-cell adhesion mediated by cadherin	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	CDH2	23
BP	GO:0045932	negative regulation of muscle contraction	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	TNNT1	23
BP	GO:0072576	liver morphogenesis	1	1/39	16/10965	0.055452111839785934	0.17003678542022854	0.1256518510016575	0.9008311093484863	PTN	23
BP	GO:0044089	positive regulation of cellular component biogenesis	4	4/39	408/10965	0.055814547198955934	0.17077033646303075	0.12619392221351022	0.898961561198834	TPBG/CLU/TGFBR1/TPM1	23
BP	GO:0048754	branching morphogenesis of an epithelial tube	2	2/39	108/10965	0.05625429837004125	0.17085487599576504	0.126256394276509	0.8987466177345949	SPRY1/SFRP2	23
BP	GO:1903034	regulation of response to wounding	2	2/39	108/10965	0.05625429837004125	0.17085487599576504	0.126256394276509	0.8987466177345949	EPHA4/PTN	23
BP	GO:0031333	negative regulation of protein-containing complex assembly	2	2/39	109/10965	0.057179910917288156	0.17085487599576504	0.126256394276509	0.8987466177345949	CLU/TMSB15A	23
BP	GO:0071901	negative regulation of protein serine/threonine kinase activity	2	2/39	109/10965	0.057179910917288156	0.17085487599576504	0.126256394276509	0.8987466177345949	SPRY1/SFRP2	23
BP	GO:0071902	positive regulation of protein serine/threonine kinase activity	3	3/39	250/10965	0.05866945933970424	0.17085487599576504	0.126256394276509	0.8987466177345949	EPHA4/TGFBR1/MAP2K6	23
BP	GO:0007039	protein catabolic process in the vacuole	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	LRP2	23
BP	GO:0008356	asymmetric cell division	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	PAX6	23
BP	GO:0010573	vascular endothelial growth factor production	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	SULF1	23
BP	GO:0010574	regulation of vascular endothelial growth factor production	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	SULF1	23
BP	GO:0036119	response to platelet-derived growth factor	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	PTN	23
BP	GO:0042462	eye photoreceptor cell development	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	PAX6	23
BP	GO:0045056	transcytosis	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	LRP2	23
BP	GO:0060512	prostate gland morphogenesis	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	SULF1	23
BP	GO:0060740	prostate gland epithelium morphogenesis	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	SULF1	23
BP	GO:0061037	negative regulation of cartilage development	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	TGFBR1	23
BP	GO:0070050	neuron cellular homeostasis	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	NELL2	23
BP	GO:0071715	icosanoid transport	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	MAP2K6	23
BP	GO:0072337	modified amino acid transport	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	LRP2	23
BP	GO:0090201	negative regulation of release of cytochrome c from mitochondria	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	CLU	23
BP	GO:0140353	lipid export from cell	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	MAP2K6	23
BP	GO:1901571	fatty acid derivative transport	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	MAP2K6	23
BP	GO:1904738	vascular associated smooth muscle cell migration	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	TPM1	23
BP	GO:1904752	regulation of vascular associated smooth muscle cell migration	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	TPM1	23
BP	GO:1905276	regulation of epithelial tube formation	1	1/39	17/10965	0.05881656225884235	0.17085487599576504	0.126256394276509	0.8987466177345949	SFRP2	23
BP	GO:0007584	response to nutrient	2	2/39	111/10965	0.059047247909070316	0.17085487599576504	0.126256394276509	0.8987466177345949	SFRP2/PTN	23
BP	GO:0050806	positive regulation of synaptic transmission	2	2/39	111/10965	0.059047247909070316	0.17085487599576504	0.126256394276509	0.8987466177345949	EPHA4/PTN	23
BP	GO:0010769	regulation of cell morphogenesis involved in differentiation	3	3/39	251/10965	0.05923687275195115	0.17104647007125895	0.12639797628870278	0.8982598793264587	EPHA4/FEZF2/CDH2	23
BP	GO:0007517	muscle organ development	3	3/39	252/10965	0.059806921828004955	0.17214199510030564	0.12720753492260758	0.8954871632285536	LRP2/TGFBR1/TPM1	23
BP	GO:0001736	establishment of planar polarity	2	2/39	112/10965	0.05998887708040954	0.17214199510030564	0.12720753492260758	0.8954871632285536	SFRP2/FZD3	23
BP	GO:0007164	establishment of tissue polarity	2	2/39	112/10965	0.05998887708040954	0.17214199510030564	0.12720753492260758	0.8954871632285536	SFRP2/FZD3	23
BP	GO:0060537	muscle tissue development	3	3/39	253/10965	0.0603796003771421	0.172905219261816	0.1277715336384499	0.8935658923497467	LRP2/TGFBR1/TPM1	23
BP	GO:0051223	regulation of protein transport	4	4/39	422/10965	0.06170821670655215	0.17407413751450462	0.1286353275625526	0.8906397432431185	VSNL1/ZIC1/TFDP2/NNAT	23
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	1	1/39	18/10965	0.0621693348266088	0.17407413751450462	0.1286353275625526	0.8906397432431185	CLU	23
BP	GO:0003148	outflow tract septum morphogenesis	1	1/39	18/10965	0.0621693348266088	0.17407413751450462	0.1286353275625526	0.8906397432431185	LRP2	23
BP	GO:0003309	type B pancreatic cell differentiation	1	1/39	18/10965	0.0621693348266088	0.17407413751450462	0.1286353275625526	0.8906397432431185	PAX6	23
BP	GO:0010453	regulation of cell fate commitment	1	1/39	18/10965	0.0621693348266088	0.17407413751450462	0.1286353275625526	0.8906397432431185	SFRP2	23
BP	GO:0010996	response to auditory stimulus	1	1/39	18/10965	0.0621693348266088	0.17407413751450462	0.1286353275625526	0.8906397432431185	PTN	23
BP	GO:0019098	reproductive behavior	1	1/39	18/10965	0.0621693348266088	0.17407413751450462	0.1286353275625526	0.8906397432431185	DMRTA1	23
BP	GO:0046697	decidualization	1	1/39	18/10965	0.0621693348266088	0.17407413751450462	0.1286353275625526	0.8906397432431185	PTN	23
BP	GO:0060571	morphogenesis of an epithelial fold	1	1/39	18/10965	0.0621693348266088	0.17407413751450462	0.1286353275625526	0.8906397432431185	SULF1	23
BP	GO:0071295	cellular response to vitamin	1	1/39	18/10965	0.0621693348266088	0.17407413751450462	0.1286353275625526	0.8906397432431185	PTN	23
BP	GO:0071425	hematopoietic stem cell proliferation	1	1/39	18/10965	0.0621693348266088	0.17407413751450462	0.1286353275625526	0.8906397432431185	SFRP2	23
BP	GO:1902904	negative regulation of supramolecular fiber organization	2	2/39	115/10965	0.06284504100807187	0.17561134442981374	0.12977127525648116	0.8868214275523418	CLU/TMSB15A	23
BP	GO:0045936	negative regulation of phosphate metabolic process	4	4/39	426/10965	0.06345156808584095	0.17694944339431698	0.13076008842004289	0.8835247944214045	SPRY1/SFRP2/PTN/PAX6	23
BP	GO:0010563	negative regulation of phosphorus metabolic process	4	4/39	427/10965	0.06389151565868474	0.1773388868211731	0.1310478748970923	0.8825700172809015	SPRY1/SFRP2/PTN/PAX6	23
BP	GO:0033674	positive regulation of kinase activity	4	4/39	428/10965	0.06433310452567957	0.1773388868211731	0.1310478748970923	0.8825700172809015	EPHA4/CLU/TGFBR1/MAP2K6	23
BP	GO:0001774	microglial cell activation	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	CLU	23
BP	GO:0002269	leukocyte activation involved in inflammatory response	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	CLU	23
BP	GO:0006775	fat-soluble vitamin metabolic process	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	LRP2	23
BP	GO:0007618	mating	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	DMRTA1	23
BP	GO:0010664	negative regulation of striated muscle cell apoptotic process	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	SFRP2	23
BP	GO:0014912	negative regulation of smooth muscle cell migration	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	TPM1	23
BP	GO:0021522	spinal cord motor neuron differentiation	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	PAX6	23
BP	GO:0035883	enteroendocrine cell differentiation	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	PAX6	23
BP	GO:0048333	mesodermal cell differentiation	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	SFRP2	23
BP	GO:0048710	regulation of astrocyte differentiation	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	EPHA4	23
BP	GO:0060384	innervation	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	SULF1	23
BP	GO:0060390	regulation of SMAD protein signal transduction	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	TGFBR1	23
BP	GO:0060441	epithelial tube branching involved in lung morphogenesis	1	1/39	19/10965	0.06551046901330493	0.1773388868211731	0.1310478748970923	0.8825700172809015	SPRY1	23
BP	GO:0010950	positive regulation of endopeptidase activity	2	2/39	119/10965	0.06672449964143883	0.17992248346893816	0.1329570717819373	0.8762885582632605	EPHA4/SFRP2	23
BP	GO:2001236	regulation of extrinsic apoptotic signaling pathway	2	2/39	119/10965	0.06672449964143883	0.17992248346893816	0.1329570717819373	0.8762885582632605	SFRP2/TGFBR1	23
BP	GO:0030324	lung development	2	2/39	120/10965	0.06770677908823418	0.18036341354412624	0.13328290527715866	0.8752255491599268	SPRY1/PTN	23
BP	GO:0032956	regulation of actin cytoskeleton organization	3	3/39	266/10965	0.0680607935160555	0.18036341354412624	0.13328290527715866	0.8752255491599268	TGFBR1/TPM1/TMSB15A	23
BP	GO:0052547	regulation of peptidase activity	3	3/39	267/10965	0.06866960625141395	0.18036341354412624	0.13328290527715866	0.8752255491599268	EPHA4/SOX2/SFRP2	23
BP	GO:0048813	dendrite morphogenesis	2	2/39	121/10965	0.068693933569303	0.18036341354412624	0.13328290527715866	0.8752255491599268	EPHA4/PTN	23
BP	GO:0051017	actin filament bundle assembly	2	2/39	121/10965	0.068693933569303	0.18036341354412624	0.13328290527715866	0.8752255491599268	TGFBR1/TPM1	23
BP	GO:0061572	actin filament bundle organization	2	2/39	121/10965	0.068693933569303	0.18036341354412624	0.13328290527715866	0.8752255491599268	TGFBR1/TPM1	23
BP	GO:0090087	regulation of peptide transport	4	4/39	438/10965	0.06883895586108241	0.18036341354412624	0.13328290527715866	0.8752255491599268	VSNL1/ZIC1/TFDP2/NNAT	23
BP	GO:0001702	gastrulation with mouth forming second	1	1/39	20/10965	0.06884000415933822	0.18036341354412624	0.13328290527715866	0.8752255491599268	OTX2	23
BP	GO:0002068	glandular epithelial cell development	1	1/39	20/10965	0.06884000415933822	0.18036341354412624	0.13328290527715866	0.8752255491599268	PAX6	23
BP	GO:0003272	endocardial cushion formation	1	1/39	20/10965	0.06884000415933822	0.18036341354412624	0.13328290527715866	0.8752255491599268	TGFBR1	23
BP	GO:0006956	complement activation	1	1/39	20/10965	0.06884000415933822	0.18036341354412624	0.13328290527715866	0.8752255491599268	CLU	23
BP	GO:0015701	bicarbonate transport	1	1/39	20/10965	0.06884000415933822	0.18036341354412624	0.13328290527715866	0.8752255491599268	CA4	23
BP	GO:0051131	chaperone-mediated protein complex assembly	1	1/39	20/10965	0.06884000415933822	0.18036341354412624	0.13328290527715866	0.8752255491599268	CLU	23
BP	GO:0060037	pharyngeal system development	1	1/39	20/10965	0.06884000415933822	0.18036341354412624	0.13328290527715866	0.8752255491599268	TGFBR1	23
BP	GO:0070723	response to cholesterol	1	1/39	20/10965	0.06884000415933822	0.18036341354412624	0.13328290527715866	0.8752255491599268	TGFBR1	23
BP	GO:0007416	synapse assembly	2	2/39	122/10965	0.06968591807356506	0.18120953555339805	0.1339081629022984	0.8731929480412441	TPBG/CDH2	23
BP	GO:0030010	establishment of cell polarity	2	2/39	122/10965	0.06968591807356506	0.18120953555339805	0.1339081629022984	0.8731929480412441	SPRY1/PAX6	23
BP	GO:0048167	regulation of synaptic plasticity	2	2/39	122/10965	0.06968591807356506	0.18120953555339805	0.1339081629022984	0.8731929480412441	EPHA4/PTN	23
BP	GO:0090276	regulation of peptide hormone secretion	2	2/39	122/10965	0.06968591807356506	0.18120953555339805	0.1339081629022984	0.8731929480412441	VSNL1/NNAT	23
BP	GO:0048736	appendage development	2	2/39	123/10965	0.07068268783359825	0.18311440249975175	0.13531579982703612	0.8686514910810048	SFRP2/SMOC1	23
BP	GO:0060173	limb development	2	2/39	123/10965	0.07068268783359825	0.18311440249975175	0.13531579982703612	0.8686514910810048	SFRP2/SMOC1	23
BP	GO:0070201	regulation of establishment of protein localization	4	4/39	444/10965	0.07162056694098749	0.18350634780430472	0.13560543511322892	0.8677229034455072	VSNL1/ZIC1/TFDP2/NNAT	23
BP	GO:0008360	regulation of cell shape	2	2/39	124/10965	0.07168419832454767	0.18350634780430472	0.13560543511322892	0.8677229034455072	PTN/TPM1	23
